tweet_id,lang,tweet_text,date,metrics
1185106993989574657,de,b'Die To-Do-Liste fr heute Abend: \n1 Feierabend geniessen. \n2 Nicht vergessen: Wahlcouvert ausfllen - mit Ihren Stimmen fr die FDP\n#jetztFDPwhlen #WahlCH19 https://t.co/GWUH5Yp78N',2019-10-18 08:15:00+00:00,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 7, 'quote_count': 1}"
1185091894411444224,de,b'bermorgen ist #WahlCH19. Haben Sie noch immer nicht gewhlt?\nAusreden gibt es keine - packen Sie die Chance die Schweiz weiterzubringen. Mit Ihrer Stimme fr die FDP.\n#gemeinsamweiterkommen #mglichmachen #jetztFDPwhlen https://t.co/u3SUAgqGRL',2019-10-18 07:15:00+00:00,"{'retweet_count': 12, 'reply_count': 1, 'like_count': 23, 'quote_count': 0}"
1185082283960815617,de,b'@JayBadran Liebe @JayBadran seien Sie kurz innovativ (fr Ihre Verhltnisse) und schlagen Sie es zuerst mal nach. berrascht? Einmal mehr: @FDP_Liberalen arbeitet faktenbasiert. Die @spschweiz behauptet etwas ohne eine Ahnung davon zu haben. ',2019-10-18 06:36:48+00:00,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}"
1185073022501212160,de,b'Die Weltwirtschaft schlittert in eine Krise. Schweizer Arbeitspltze geraten dabei in Gefahr. Die Schweiz braucht jetzt eine #Vorwrtsstrategie: \n https://t.co/xsHSMztqwJ\n https://t.co/szRMCzDzvB) https://t.co/xa5YfqlS23',2019-10-18 06:00:00+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 9, 'quote_count': 1}"
1184874631502729220,de,b'Das Thema diese Woche im #FDPodcast des @teamFDPSchweiz ist der Fahrdienst #Uber. @bigliel spricht mit @ResHinterberger ber das wertvollste #Startup der Welt. Nicht verpassen! \n https://t.co/rD6dQnRitC\n https://t.co/HKaUP3TGU3\n\n#AbenteuerFortschritt #Digitalisierung https://t.co/6Apy0gwLxZ',2019-10-17 16:51:40+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}"
1184842633220415489,de,b'Noch immer haben viele Brgerinnen und Brger nicht gewhlt. Holen Sie das schnell nach - bald ist es zu spt. Ihre Stimme fr die #FDP ist ein Bekenntnis zu einer Politik fr alle Menschen und zu Lsungen fr die #Zukunft. #gemeinsamweiterkommen #mglichmachen #jetztFDPwhlen https://t.co/Fg0jZHy5KE',2019-10-17 14:44:31+00:00,"{'retweet_count': 11, 'reply_count': 1, 'like_count': 24, 'quote_count': 2}"
1184816246577078273,de,b'Gehe am 20. Oktober whlen. Denn deine Stimme macht einen Unterschied - vielleicht den entscheidenden Unterschied. Tragen wir das Erfolgsmodell Schweiz in die Zukunft. Gemeinsam kommen wir weiter. #jetztFDPwhlen #WahlCH19 #WahlenCH19 https://t.co/TE44Yege2x',2019-10-17 12:59:40+00:00,"{'retweet_count': 7, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}"
1184776433828352000,de,b'Wir geben im Schlussspurt noch einmal alles. Gestern verteilten @PetraGoessi und @FDPSchwyz Spitzbuben am Bahnhof in #Arth-Goldau. Was jetzt zhlt sind Ihre Stimmen fr die #FDP. Machen wir es mglich!\n#gemeinsamweiterkommen #mglichmachen #WahlCH19\n@HeinzTheiler @KoppSchelbert https://t.co/T89QBtLxC6',2019-10-17 10:21:28+00:00,"{'retweet_count': 10, 'reply_count': 2, 'like_count': 25, 'quote_count': 0}"
1184764288403148800,de,b'RT @PetraGoessi: Nach Besuchen in #Galgenen und #Altendorf ging es heute weiter nach  #Arth-Goldau zum Spitzbubenverteilen. Nicht vergessen',2019-10-17 09:33:12+00:00,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1184740919611940864,de,b'Wir wollen am 20. Oktober #gemeinsamweiterkommen statt Links ausrutschen. Wir wollen keine Verbotspolitik und keine Planwirtschaft.\nWir stehen fr zukunftsfhige nachhaltige und liberale Lsungen. Gehen Sie whlen - tragen wir das Erfolgsmodell Schweiz in die Zukunft. #WahlCH19 https://t.co/yq1huWQe5T',2019-10-17 08:00:21+00:00,"{'retweet_count': 17, 'reply_count': 5, 'like_count': 43, 'quote_count': 0}"
1184724473372729344,de,b'Die To-Do-Liste fr heute: \n1 Durchstarten. \n2 Wahlcouvert ausfllen - mit Ihren Stimmen fr die FDP. https://t.co/f70YHaMXCF',2019-10-17 06:55:00+00:00,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}"
1184709373739896833,de,b'Die @spschweiz will privates Eigentum verstaatlichen. Wer nicht enteignet werden mchte whlt am 20. Oktober FDP. \n https://t.co/ynhwK45wH2\n#gemeinsamweiterkommen #jetztFDPwhlen https://t.co/kjIjoDVVTK',2019-10-17 05:55:00+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 13, 'quote_count': 0}"
1184518426661937154,de,b'Unser #FDPBallon #AlfredEscher hat heute schon mal das Bundeshaus von oben inspiziert. Wir berichten am Sonntag brigens laufend zur #WahlCH19 auf unseren Kanlen. Wir wnschen allen Kandidatinnen und Kandidaten viel Kraft und Erfolg im Endspurt! #jetztFDPwhlen #mglichmachen https://t.co/lliXz83FLk',2019-10-16 17:16:14+00:00,"{'retweet_count': 8, 'reply_count': 1, 'like_count': 36, 'quote_count': 1}"
1184510357907238912,de,b'Erstelle Deinen personalisierten Wahlaufruf:\nhttps://t.co/xpodBZERiF\n#jetztFDPwhlen #mglichmachen #WahlCH19 https://t.co/r81a1FgW7h',2019-10-16 16:44:11+00:00,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}"
1184479378539012097,de,b'Die To-Do-Liste nach Feierabend:\n1 Durchatmen und sich etwas gnnen.\n2 Das Wahlcouvert ausfllen - mit Ihren Stimmen fr die FDP. https://t.co/4kSvgV0Yly',2019-10-16 14:41:05+00:00,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}"
1184477601877975040,de,b'RT @kampagnenleiter: Mein #Wahlkampf Highlight: Mit dem @FDP_Liberalen #Ballon ber das #Bundeshaus: Gemeinsam weiterkommen und das grosse',2019-10-16 14:34:01+00:00,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
