tweet_id,lang,tweet_text,date,metrics
1172478311999713284,fr,"b""RT @pvlVD: Nos 38 candidats seront prsents sur les marchs jusqu'aux #EF2019 pour rpondre  toutes vos questions sur les vert'libraux! V""",2019-09-13 11:53:07+00:00,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1172145165169045505,fr,"b'""Ce qu\'il faut pour que les choses changent vraiment c\'est un cong parental. C\'est le modle d\'actualit qui a fait ses preuves dans beaucoup de pays.""@I_Chevalley #crateursdavenir #EF2019 https://t.co/IBz8EvJBAG'",2019-09-12 13:49:19+00:00,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 10, 'quote_count': 1}"
1171740203884720128,fr,"b""Un pas de plus vers l'efficacit energtique dont nous nous rjouissons! Bravo @beatflach #crateursdavenir #EF2019 https://t.co/aLXBdHUCxL""",2019-09-11 11:00:09+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"
1171735138788696065,fr,"b'""Notre pays peut devenir un leader du dveloppement des nergies vertes. Notre gouvernement se doit donc de saisir cette immense opportunit conomique cratrice d\'emplois locaux."" Retrouvez @Michael_Koepfli dans un interview pour l\'@Agefi_Economie. https://t.co/nRhVr1QwMQ https://t.co/lihz7pdEB9'",2019-09-11 10:40:01+00:00,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
1171733428351488000,fr,b'@I_Chevalley une parlementaire engage pour la cause animale! #crateursdavenir #EF2019 https://t.co/6OG0qfMEZS',2019-09-11 10:33:13+00:00,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 8, 'quote_count': 1}"
1171449765634039809,fr,"b'Notre motion ""zones vertes pour les vhicules lectriques"" a pass la rampe du Conseil des Etats ce matin! Une victoire de plus pour le groupe vert\'libral! @I_Chevalley tait sur les ondes de la RTS hier soir pour en dbattre ! #crateursdavenir #EF2019 https://t.co/uEOz22ECYM https://t.co/zfczynmFqI'",2019-09-10 15:46:03+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}"
1171328076896227329,fr,"b""RT @AlexPeyraud: Equilibrer conomie et #cologie en diminuant l'attrait des nergies fossiles pour favoriser l'investissement en technolog""",2019-09-10 07:42:30+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1170012688044498949,fr,"b""Notre coordinatrice romande @VirginieCavalli a prsent notre ligne politique  nos collgues de l'@UDI_off. Beau moment d'change franco-suisse! #crateursdavenir https://t.co/E3ohBt8pdi""",2019-09-06 16:35:37+00:00,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 28, 'quote_count': 1}"
1169648906772328448,fr,"b""Dcouvrez le parcours de la lutte contre le gaspillage alimentaire d'@I_Chevalley au @ParlCH pas aussi vident qu'on pourrait le croire! #stopfoodwaste #crateursdavenir https://t.co/Wf7HfV7ZYC""",2019-09-05 16:30:05+00:00,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 20, 'quote_count': 3}"
1169629841454436352,fr,"b""Nous sommes ravis de constater que de plus en plus d'lecteurs nous accordent leur confiance selon le dernier baromtre lectoral. Pour une Suisse ouverte durable et innovante votez l'original vert'libral! #EF2019 #crateursdavenir https://t.co/lvAPTqi8Fh https://t.co/ijr53YLOxL""",2019-09-05 15:14:19+00:00,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 11, 'quote_count': 1}"
1169184079981551616,fr,"b""Un portrait d'@I_Chevalley politicienne accessible et engage pour les idaux qui lui sont chers au-del de tout dogmatisme. #crateursdavenir #EF2019 https://t.co/g8JpV7r9xQ""",2019-09-04 09:43:01+00:00,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}"
1169180872605622272,fr,"b""28% de la nourriture produite passe directement  la poubelle. Cela vous choque? Les lus vert'libraux se battent au niveau cantonal et fdral pour que cela change non sans faire face  des oppositions. #crateursdavenir #EF2019 https://t.co/rBt3k4dHGt @I_Chevalley @isfpo""",2019-09-04 09:30:17+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 2}"
1168913045680250883,fr,"b""La campagne des @pvlNE est lance avec un geste concret pour l'environnement. Chez les vert'libraux on se retrousse les manches pour btir la Suisse de demain! #crateursdavenir #EF2019 https://t.co/XDZFteSemA https://t.co/xM7qSRerwc""",2019-09-03 15:46:02+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}"
1168827297094352896,fr,"b'RT @Vertliberaux_GE: ""Nous devons tous agir vis--vis de la hausse des primes."" Michel Matter mdecin et candidat vert\'libral engag pour'",2019-09-03 10:05:18+00:00,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1168779555638784000,fr,"b""Des partenaires de confiance de @gpsuisse @pronaturach de l'@ATE_Suisse et du @WWF_Suisse... Le 20 octobre vous avez le choix celui du progrs et de la durabilit! #crateursdavenir #EF2019 https://t.co/hOBxrAwdkr""",2019-09-03 06:55:35+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 8, 'quote_count': 2}"
1167498053848371200,fr,"b'Le projet ""mariage pour tous"" sera bientt trait par le @ParlCH. Les vertlibraux se rjouissent que la Commission des affaires juridiques du CN ait enfin prsent les bases lgales pour que ce projet avance. Bravo @kathrinbertschy! https://t.co/dRFIyT8qqz https://t.co/93B22oUMU7'",2019-08-30 18:03:21+00:00,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 17, 'quote_count': 4}"
1167388876199120898,fr,"b""La #SE2050 peut aboutir  condition que les procdures d'installations d'nergie renouvelables cessent d'tre dissuasives pour les investisseurs! Le postulat d'@I_Chevalley accept par le Conseil fdral hier va dans ce sens! #crateursdavenir https://t.co/DTHAu3Kqmr https://t.co/0ZFYc6Dm6J""",2019-08-30 10:49:31+00:00,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 13, 'quote_count': 2}"
1167387107872116736,fr,b'RT @Alex_JOUBERT_: Les solutions faciles des idologues ne sauveront pas la plante qui a besoin de progrs humain et de dveloppement : v',2019-08-30 10:42:30+00:00,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1167101149905920000,fr,"b""La Suisse peut tre un des leaders de la protection du #climat. L'conomie et la socit doivent travailler main dans la main pour atteindre ce but. Avec la stratgie vert'librale #CoolDown2040 nous pouvons atteindre l'objectif 0 missions en 2040! https://t.co/7W4WHQDTka https://t.co/VikDgluVXh""",2019-08-29 15:46:12+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"
1166760746333683713,fr,b'Une trs belle campagne  nos candidats valaisans! #crateursdavenir #EF2019 https://t.co/2GX0huWS9O',2019-08-28 17:13:33+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
